#Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
33100,605,93219,Serveis d’ingressos,3478253.97,3478253.97,0,2016
33100,606,93219,Serveis d’ingressos,1321736.51,1321736.51,0,2016
33100,607,93219,Serveis d’ingressos,1452682.54,1452682.54,0,2016
33100,608,93219,Serveis d’ingressos,775446.03,775446.03,0,2016
33100,609,93219,Serveis d’ingressos,1457797.62,1457797.62,0,2016
33100,610,93219,Serveis d’ingressos,2097182.54,2097182.54,0,2016
33200,502,93219,Serveis d’ingressos,21712000,21712000,0,2016
33300,502,93219,Serveis d’ingressos,1503000,1503000,0,2016
33500,601,93219,Serveis d’ingressos,857668.71,857668.71,0,2016
33500,602,93219,Serveis d’ingressos,2036963.19,2036963.19,0,2016
33500,603,93219,Serveis d’ingressos,321625.77,321625.77,0,2016
33500,604,93219,Serveis d’ingressos,192975.46,192975.46,0,2016
33500,605,93219,Serveis d’ingressos,268021.47,268021.47,0,2016
33500,606,93219,Serveis d’ingressos,176894.17,176894.17,0,2016
33500,607,93219,Serveis d’ingressos,85766.87,85766.87,0,2016
33500,608,93219,Serveis d’ingressos,112569.02,112569.02,0,2016
33500,609,93219,Serveis d’ingressos,197263.8,197263.8,0,2016
33500,610,93219,Serveis d’ingressos,643251.53,643251.53,0,2016
33501,701,93219,Serveis d’ingressos,790000,790000,0,2016
33502,401,93219,Serveis d’ingressos,241740,241740,0,2016
33502,601,93219,Serveis d’ingressos,618570,618570,0,2016
33502,602,93219,Serveis d’ingressos,938520,938520,0,2016
33502,603,93219,Serveis d’ingressos,106650,106650,0,2016
33502,604,93219,Serveis d’ingressos,241740,241740,0,2016
33502,605,93219,Serveis d’ingressos,71100,71100,0,2016
33502,606,93219,Serveis d’ingressos,71100,71100,0,2016
33502,607,93219,Serveis d’ingressos,28440,28440,0,2016
33502,608,93219,Serveis d’ingressos,206190,206190,0,2016
33502,609,93219,Serveis d’ingressos,106650,106650,0,2016
33502,610,93219,Serveis d’ingressos,213300,213300,0,2016
33800,502,93219,Serveis d’ingressos,7344000,7344000,0,2016
33900,502,93219,Serveis d’ingressos,10,10,0,2016
33901,502,93219,Serveis d’ingressos,22000,22000,0,2016
33902,502,93219,Serveis d’ingressos,226500,226500,0,2016
33903,703,93219,Serveis d’ingressos,73000,73000,0,2016
34100,201,93219,Serveis d’ingressos,1989000,1989000,0,2016
34101,201,93219,Serveis d’ingressos,10,10,0,2016
34102,201,93219,Serveis d’ingressos,10,10,0,2016
34104,701,93219,Serveis d’ingressos,6000,6000,0,2016
34300,601,93219,Serveis d’ingressos,10,10,0,2016
34300,602,93219,Serveis d’ingressos,10,10,0,2016
34300,603,93219,Serveis d’ingressos,10,10,0,2016
34300,604,93219,Serveis d’ingressos,10,10,0,2016
34300,605,93219,Serveis d’ingressos,10,10,0,2016
34300,606,93219,Serveis d’ingressos,10,10,0,2016
34300,607,93219,Serveis d’ingressos,10,10,0,2016
34300,608,93219,Serveis d’ingressos,10,10,0,2016
34300,609,93219,Serveis d’ingressos,10,10,0,2016
34300,610,93219,Serveis d’ingressos,10,10,0,2016
